Dates,Unnamed: 1
41184,2012
41185,2012
41186,2012
41187,2012
41188,2012
41189,2012
41190,2012
41191,2012
41192,2012
41193,2012
41194,2012
41195,2012
41196,2012
41197,2012
41198,2012
41199,2012
41200,2012
41201,2012
41202,2012
41203,2012
41204,2012
41205,2012
41206,2012
41207,2012
41208,2012
41209,2012
41210,2012
41211,2012
41212,2012
41213,2012
41214,2012
41215,2012
41216,2012
41217,2012
41218,2012
41219,2012
41220,2012
41221,2012
41222,2012
41223,2012
41224,2012
41225,2012
41226,2012
41227,2012
41228,2012
41229,2012
41230,2012
41231,2012
41232,2012
41233,2012
41234,2012
41235,2012
41236,2012
41237,2012
41238,2012
41239,2012
41240,2012
41241,2012
41242,2012
41243,2012
41244,2012
41245,2012
41246,2012
41247,2012
41248,2012
41249,2012
41250,2012
41251,2012
41252,2012
41253,2012
41254,2012
41255,2012
41256,2012
41257,2012
41258,2012
41259,2012
41260,2012
41261,2012
41262,2012
41263,2012
41264,2012
41265,2012
41266,2012
41267,2012
41268,2012
41269,2012
41270,2012
41271,2012
41272,2012
41273,2012
41274,2012
41275,2013
41276,2013
41277,2013
41278,2013
41279,2013
41280,2013
41281,2013
41282,2013
41283,2013
41284,2013
41285,2013
41286,2013
41287,2013
41288,2013
41289,2013
41290,2013
41291,2013
41292,2013
41293,2013
41294,2013
41295,2013
41296,2013
41297,2013
41298,2013
41299,2013
41300,2013
41301,2013
41302,2013
41303,2013
41304,2013
41305,2013
41306,2013
41307,2013
41308,2013
41309,2013
41310,2013
41311,2013
41312,2013
41313,2013
41314,2013
41315,2013
41316,2013
41317,2013
41318,2013
41319,2013
41320,2013
41321,2013
41322,2013
41323,2013
41324,2013
41325,2013
41326,2013
41327,2013
41328,2013
41329,2013
41330,2013
41331,2013
41332,2013
41333,2013
41334,2013
41335,2013
41336,2013
41337,2013
41338,2013
41339,2013
41340,2013
41341,2013
41342,2013
41343,2013
41344,2013
41345,2013
41346,2013
41347,2013
41348,2013
41349,2013
41350,2013
41351,2013
41352,2013
41353,2013
41354,2013
41355,2013
41356,2013
41357,2013
41358,2013
41359,2013
41360,2013
41361,2013
41362,2013
41363,2013
41364,2013
41365,2013
41366,2013
41367,2013
41368,2013
41369,2013
41370,2013
41371,2013
41372,2013
41373,2013
41374,2013
41375,2013
41376,2013
41377,2013
41378,2013
41379,2013
41380,2013
41381,2013
41382,2013
41383,2013
41384,2013
41385,2013
41386,2013
41387,2013
41388,2013
41389,2013
41390,2013
41391,2013
41392,2013
41393,2013
41394,2013
41395,2013
41396,2013
41397,2013
41398,2013
41399,2013
41400,2013
41401,2013
41402,2013
41403,2013
41404,2013
41405,2013
41406,2013
41407,2013
41408,2013
41409,2013
41410,2013
41411,2013
41412,2013
41413,2013
41414,2013
41415,2013
41416,2013
41417,2013
41418,2013
41419,2013
41420,2013
41421,2013
41422,2013
41423,2013
41424,2013
41425,2013
41426,2013
41427,2013
41428,2013
41429,2013
41430,2013
41431,2013
41432,2013
41433,2013
41434,2013
41435,2013
41436,2013
41437,2013
41438,2013
41439,2013
41440,2013
41441,2013
41442,2013
41443,2013
41444,2013
41445,2013
41446,2013
41447,2013
41448,2013
41449,2013
41450,2013
41451,2013
41452,2013
41453,2013
41454,2013
41455,2013
41456,2013
41457,2013
41458,2013
41459,2013
41460,2013
41461,2013
41462,2013
41463,2013
41464,2013
41465,2013
41466,2013
41467,2013
41468,2013
41469,2013
41470,2013
41471,2013
41472,2013
41473,2013
41474,2013
41475,2013
41476,2013
41477,2013
41478,2013
41479,2013
41480,2013
41481,2013
41482,2013
41483,2013
41484,2013
41485,2013
41486,2013
41487,2013
41488,2013
41489,2013
41490,2013
41491,2013
41492,2013
41493,2013
41494,2013
41495,2013
41496,2013
41497,2013
41498,2013
41499,2013
41500,2013
41501,2013
41502,2013
41503,2013
41504,2013
41505,2013
41506,2013
41507,2013
41508,2013
41509,2013
41510,2013
41511,2013
41512,2013
41513,2013
41514,2013
41515,2013
41516,2013
41517,2013
41518,2013
41519,2013
41520,2013
41521,2013
41522,2013
41523,2013
41524,2013
41525,2013
41526,2013
41527,2013
41528,2013
41529,2013
41530,2013
41531,2013
41532,2013
41533,2013
41534,2013
41535,2013
41536,2013
41537,2013
41538,2013
41539,2013
41540,2013
41541,2013
41542,2013
41543,2013
41544,2013
41545,2013
41546,2013
41547,2013
41548,2013
41549,2013
41550,2013
41551,2013
41552,2013
41553,2013
41554,2013
41555,2013
41556,2013
41557,2013
41558,2013
41559,2013
41560,2013
41561,2013
41562,2013
41563,2013
41564,2013
41565,2013
41566,2013
41567,2013
41568,2013
41569,2013
41570,2013
41571,2013
41572,2013
41573,2013
41574,2013
41575,2013
41576,2013
41577,2013
41578,2013
41579,2013
41580,2013
41581,2013
41582,2013
41583,2013
41584,2013
41585,2013
41586,2013
41587,2013
41588,2013
41589,2013
41590,2013
41591,2013
41592,2013
41593,2013
41594,2013
41595,2013
41596,2013
41597,2013
41598,2013
41599,2013
41600,2013
41601,2013
41602,2013
41603,2013
41604,2013
41605,2013
41606,2013
41607,2013
41608,2013
41609,2013
41610,2013
41611,2013
41612,2013
41613,2013
41614,2013
41615,2013
41616,2013
41617,2013
41618,2013
41619,2013
41620,2013
41621,2013
41622,2013
41623,2013
41624,2013
41625,2013
41626,2013
41627,2013
41628,2013
41629,2013
41630,2013
41631,2013
41632,2013
41633,2013
41634,2013
41635,2013
41636,2013
41637,2013
41638,2013
41639,2013
41640,2014
41641,2014
41642,2014
41643,2014
41644,2014
41645,2014
41646,2014
41647,2014
41648,2014
41649,2014
41650,2014
41651,2014
41652,2014
41653,2014
41654,2014
41655,2014
41656,2014
41657,2014
41658,2014
41659,2014
41660,2014
41661,2014
41662,2014
41663,2014
41664,2014
41665,2014
41666,2014
41667,2014
41668,2014
41669,2014
41670,2014
41671,2014
41672,2014
41673,2014
41674,2014
41675,2014
41676,2014
41677,2014
41678,2014
41679,2014
41680,2014
41681,2014
41682,2014
41683,2014
41684,2014
41685,2014
41686,2014
41687,2014
41688,2014
41689,2014
41690,2014
41691,2014
41692,2014
41693,2014
41694,2014
41695,2014
41696,2014
41697,2014
41698,2014
41699,2014
41700,2014
41701,2014
41702,2014
41703,2014
41704,2014
41705,2014
41706,2014
41707,2014
41708,2014
41709,2014
41710,2014
41711,2014
41712,2014
41713,2014
41714,2014
41715,2014
41716,2014
41717,2014
41718,2014
41719,2014
41720,2014
41721,2014
41722,2014
41723,2014
41724,2014
41725,2014
41726,2014
41727,2014
41728,2014
41729,2014
41730,2014
41731,2014
41732,2014
41733,2014
41734,2014
41735,2014
41736,2014
41737,2014
41738,2014
41739,2014
41740,2014
41741,2014
41742,2014
41743,2014
41744,2014
41745,2014
41746,2014
41747,2014
41748,2014
41749,2014
41750,2014
41751,2014
41752,2014
41753,2014
41754,2014
41755,2014
41756,2014
41757,2014
41758,2014
41759,2014
41760,2014
41761,2014
41762,2014
41763,2014
41764,2014
41765,2014
41766,2014
41767,2014
41768,2014
41769,2014
41770,2014
41771,2014
41772,2014
41773,2014
41774,2014
41775,2014
41776,2014
41777,2014
41778,2014
41779,2014
41780,2014
41781,2014
41782,2014
41783,2014
41784,2014
41785,2014
41786,2014
41787,2014
41788,2014
41789,2014
41790,2014
41791,2014
41792,2014
41793,2014
41794,2014
41795,2014
41796,2014
41797,2014
41798,2014
41799,2014
41800,2014
41801,2014
41802,2014
41803,2014
41804,2014
41805,2014
41806,2014
41807,2014
41808,2014
41809,2014
41810,2014
41811,2014
41812,2014
41813,2014
41814,2014
41815,2014
41816,2014
41817,2014
41818,2014
41819,2014
41820,2014
41821,2014
41822,2014
41823,2014
41824,2014
41825,2014
41826,2014
41827,2014
41828,2014
41829,2014
41830,2014
41831,2014
41832,2014
41833,2014
41834,2014
41835,2014
41836,2014
41837,2014
41838,2014
41839,2014
41840,2014
41841,2014
41842,2014
41843,2014
41844,2014
41845,2014
41846,2014
41847,2014
41848,2014
41849,2014
41850,2014
41851,2014
41852,2014
41853,2014
41854,2014
41855,2014
41856,2014
41857,2014
41858,2014
41859,2014
41860,2014
41861,2014
41862,2014
41863,2014
41864,2014
41865,2014
41866,2014
41867,2014
41868,2014
41869,2014
41870,2014
41871,2014
41872,2014
41873,2014
41874,2014
41875,2014
41876,2014
41877,2014
41878,2014
41879,2014
41880,2014
41881,2014
41882,2014
41883,2014
41884,2014
41885,2014
41886,2014
41887,2014
41888,2014
41889,2014
41890,2014
41891,2014
41892,2014
41893,2014
41894,2014
41895,2014
41896,2014
41897,2014
41898,2014
41899,2014
41900,2014
41901,2014
41902,2014
41903,2014
41904,2014
41905,2014
41906,2014
41907,2014
41908,2014
41909,2014
41910,2014
41911,2014
41912,2014
41913,2014
41914,2014
41915,2014
41916,2014
41917,2014
41918,2014
41919,2014
41920,2014
41921,2014
41922,2014
41923,2014
41924,2014
41925,2014
41926,2014
41927,2014
41928,2014
41929,2014
41930,2014
41931,2014
41932,2014
41933,2014
41934,2014
41935,2014
41936,2014
41937,2014
41938,2014
41939,2014
41940,2014
41941,2014
41942,2014
41943,2014
41944,2014
41945,2014
41946,2014
41947,2014
41948,2014
41949,2014
41950,2014
41951,2014
41952,2014
41953,2014
41954,2014
41955,2014
41956,2014
41957,2014
41958,2014
41959,2014
41960,2014
41961,2014
41962,2014
41963,2014
41964,2014
41965,2014
41966,2014
41967,2014
41968,2014
41969,2014
41970,2014
41971,2014
41972,2014
41973,2014
41974,2014
41975,2014
41976,2014
41977,2014
41978,2014
41979,2014
41980,2014
41981,2014
41982,2014
41983,2014
41984,2014
41985,2014
41986,2014
41987,2014
41988,2014
41989,2014
41990,2014
41991,2014
41992,2014
41993,2014
41994,2014
41995,2014
41996,2014
41997,2014
41998,2014
41999,2014
42000,2014
42001,2014
42002,2014
42003,2014
42004,2014
42005,2015
42006,2015
42007,2015
42008,2015
42009,2015
42010,2015
42011,2015
42012,2015
42013,2015
42014,2015
42015,2015
42016,2015
42017,2015
42018,2015
42019,2015
42020,2015
42021,2015
42022,2015
42023,2015
42024,2015
42025,2015
42026,2015
42027,2015
42028,2015
42029,2015
42030,2015
42031,2015
42032,2015
42033,2015
42034,2015
42035,2015
42036,2015
42037,2015
42038,2015
42039,2015
42040,2015
42041,2015
42042,2015
42043,2015
42044,2015
42045,2015
42046,2015
42047,2015
42048,2015
42049,2015
42050,2015
42051,2015
42052,2015
42053,2015
42054,2015
42055,2015
42056,2015
42057,2015
42058,2015
42059,2015
42060,2015
42061,2015
42062,2015
42063,2015
42064,2015
42065,2015
42066,2015
42067,2015
42068,2015
42069,2015
42070,2015
42071,2015
42072,2015
42073,2015
42074,2015
42075,2015
42076,2015
42077,2015
42078,2015
42079,2015
42080,2015
42081,2015
42082,2015
42083,2015
42084,2015
42085,2015
42086,2015
42087,2015
42088,2015
42089,2015
42090,2015
42091,2015
42092,2015
42093,2015
42094,2015
42095,2015
42096,2015
42097,2015
42098,2015
42099,2015
42100,2015
42101,2015
42102,2015
42103,2015
42104,2015
42105,2015
42106,2015
42107,2015
42108,2015
42109,2015
42110,2015
42111,2015
42112,2015
42113,2015
42114,2015
42115,2015
42116,2015
42117,2015
42118,2015
42119,2015
42120,2015
42121,2015
42122,2015
42123,2015
42124,2015
42125,2015
42126,2015
42127,2015
42128,2015
42129,2015
42130,2015
42131,2015
42132,2015
42133,2015
42134,2015
42135,2015
42136,2015
42137,2015
42138,2015
42139,2015
42140,2015
42141,2015
42142,2015
42143,2015
42144,2015
42145,2015
42146,2015
42147,2015
42148,2015
42149,2015
42150,2015
42151,2015
42152,2015
42153,2015
42154,2015
42155,2015
42156,2015
42157,2015
42158,2015
42159,2015
42160,2015
42161,2015
42162,2015
42163,2015
42164,2015
42165,2015
42166,2015
42167,2015
42168,2015
42169,2015
42170,2015
42171,2015
42172,2015
42173,2015
42174,2015
42175,2015
42176,2015
42177,2015
42178,2015
42179,2015
42180,2015
42181,2015
42182,2015
42183,2015
42184,2015
42185,2015
42186,2015
42187,2015
42188,2015
42189,2015
42190,2015
42191,2015
42192,2015
42193,2015
42194,2015
42195,2015
42196,2015
42197,2015
42198,2015
42199,2015
42200,2015
42201,2015
42202,2015
42203,2015
42204,2015
42205,2015
42206,2015
42207,2015
42208,2015
42209,2015
42210,2015
42211,2015
42212,2015
42213,2015
42214,2015
42215,2015
42216,2015
42217,2015
42218,2015
42219,2015
42220,2015
42221,2015
42222,2015
42223,2015
42224,2015
42225,2015
42226,2015
42227,2015
42228,2015
42229,2015
42230,2015
42231,2015
42232,2015
42233,2015
42234,2015
42235,2015
42236,2015
42237,2015
42238,2015
42239,2015
42240,2015
42241,2015
42242,2015
42243,2015
42244,2015
42245,2015
42246,2015
42247,2015
42248,2015
42249,2015
42250,2015
42251,2015
42252,2015
42253,2015
42254,2015
42255,2015
42256,2015
42257,2015
42258,2015
42259,2015
42260,2015
42261,2015
42262,2015
42263,2015
42264,2015
42265,2015
42266,2015
42267,2015
42268,2015
42269,2015
42270,2015
42271,2015
42272,2015
42273,2015
42274,2015
42275,2015
42276,2015
42277,2015
42278,2015
42279,2015
42280,2015
42281,2015
42282,2015
42283,2015
42284,2015
42285,2015
42286,2015
42287,2015
42288,2015
42289,2015
42290,2015
42291,2015
42292,2015
42293,2015
42294,2015
42295,2015
42296,2015
42297,2015
42298,2015
42299,2015
42300,2015
42301,2015
42302,2015
42303,2015
42304,2015
42305,2015
42306,2015
42307,2015
42308,2015
42309,2015
42310,2015
42311,2015
42312,2015
42313,2015
42314,2015
42315,2015
42316,2015
42317,2015
42318,2015
42319,2015
42320,2015
42321,2015
42322,2015
42323,2015
42324,2015
42325,2015
42326,2015
42327,2015
42328,2015
42329,2015
42330,2015
42331,2015
42332,2015
42333,2015
42334,2015
42335,2015
42336,2015
42337,2015
42338,2015
42339,2015
42340,2015
42341,2015
42342,2015
42343,2015
42344,2015
42345,2015
42346,2015
42347,2015
42348,2015
42349,2015
42350,2015
42351,2015
42352,2015
42353,2015
42354,2015
42355,2015
42356,2015
42357,2015
42358,2015
42359,2015
42360,2015
42361,2015
42362,2015
42363,2015
42364,2015
42365,2015
42366,2015
42367,2015
42368,2015
42369,2015
42370,2016
42371,2016
42372,2016
42373,2016
42374,2016
42375,2016
42376,2016
42377,2016
42378,2016
42379,2016
42380,2016
42381,2016
42382,2016
42383,2016
42384,2016
42385,2016
42386,2016
42387,2016
42388,2016
42389,2016
42390,2016
42391,2016
42392,2016
42393,2016
42394,2016
42395,2016
42396,2016
42397,2016
42398,2016
42399,2016
42400,2016
42401,2016
42402,2016
42403,2016
42404,2016
42405,2016
42406,2016
42407,2016
42408,2016
42409,2016
42410,2016
42411,2016
42412,2016
42413,2016
42414,2016
42415,2016
42416,2016
42417,2016
42418,2016
42419,2016
42420,2016
42421,2016
42422,2016
42423,2016
42424,2016
42425,2016
42426,2016
42427,2016
42428,2016
42429,2016
42430,2016
42431,2016
42432,2016
42433,2016
42434,2016
42435,2016
42436,2016
42437,2016
42438,2016
42439,2016
42440,2016
42441,2016
42442,2016
42443,2016
42444,2016
42445,2016
42446,2016
42447,2016
42448,2016
42449,2016
42450,2016
42451,2016
42452,2016
42453,2016
42454,2016
42455,2016
42456,2016
42457,2016
42458,2016
42459,2016
42460,2016
42461,2016
42462,2016
42463,2016
42464,2016
42465,2016
42466,2016
42467,2016
42468,2016
42469,2016
42470,2016
42471,2016
42472,2016
42473,2016
42474,2016
42475,2016
42476,2016
42477,2016
42478,2016
42479,2016
42480,2016
42481,2016
42482,2016
42483,2016
42484,2016
42485,2016
42486,2016
42487,2016
42488,2016
42489,2016
42490,2016
42491,2016
42492,2016
42493,2016
42494,2016
42495,2016
42496,2016
42497,2016
42498,2016
42499,2016
42500,2016
42501,2016
42502,2016
42503,2016
42504,2016
42505,2016
42506,2016
42507,2016
42508,2016
42509,2016
42510,2016
42511,2016
42512,2016
42513,2016
42514,2016
42515,2016
42516,2016
42517,2016
42518,2016
42519,2016
42520,2016
42521,2016
42522,2016
42523,2016
42524,2016
42525,2016
42526,2016
42527,2016
42528,2016
42529,2016
42530,2016
42531,2016
42532,2016
42533,2016
42534,2016
42535,2016
42536,2016
42537,2016
42538,2016
42539,2016
42540,2016
42541,2016
42542,2016
42543,2016
42544,2016
42545,2016
42546,2016
42547,2016
42548,2016
42549,2016
42550,2016
42551,2016
42552,2016
42553,2016
42554,2016
42555,2016
42556,2016
42557,2016
42558,2016
42559,2016
42560,2016
42561,2016
42562,2016
42563,2016
42564,2016
42565,2016
42566,2016
42567,2016
42568,2016
42569,2016
42570,2016
42571,2016
42572,2016
42573,2016
42574,2016
42575,2016
42576,2016
42577,2016
42578,2016
42579,2016
42580,2016
42581,2016
42582,2016
42583,2016
42584,2016
42585,2016
42586,2016
42587,2016
42588,2016
42589,2016
42590,2016
42591,2016
42592,2016
42593,2016
42594,2016
42595,2016
42596,2016
42597,2016
42598,2016
42599,2016
42600,2016
42601,2016
42602,2016
42603,2016
42604,2016
42605,2016
42606,2016
42607,2016
42608,2016
42609,2016
42610,2016
42611,2016
42612,2016
42613,2016
42614,2016
42615,2016
42616,2016
42617,2016
42618,2016
42619,2016
42620,2016
42621,2016
42622,2016
42623,2016
42624,2016
42625,2016
42626,2016
42627,2016
42628,2016
42629,2016
42630,2016
42631,2016
42632,2016
42633,2016
42634,2016
42635,2016
42636,2016
42637,2016
42638,2016
42639,2016
42640,2016
42641,2016
42642,2016
42643,2016
42644,2016
42645,2016
42646,2016
42647,2016
42648,2016
42649,2016
42650,2016
42651,2016
42652,2016
42653,2016
42654,2016
42655,2016
42656,2016
42657,2016
42658,2016
42659,2016
42660,2016
42661,2016
42662,2016
42663,2016
42664,2016
42665,2016
42666,2016
42667,2016
42668,2016
42669,2016
42670,2016
42671,2016
42672,2016
42673,2016
42674,2016
42675,2016
42676,2016
42677,2016
42678,2016
42679,2016
42680,2016
42681,2016
42682,2016
42683,2016
42684,2016
42685,2016
42686,2016
42687,2016
42688,2016
42689,2016
42690,2016
42691,2016
42692,2016
42693,2016
42694,2016
42695,2016
42696,2016
42697,2016
42698,2016
42699,2016
42700,2016
42701,2016
42702,2016
42703,2016
42704,2016
42705,2016
42706,2016
42707,2016
42708,2016
42709,2016
42710,2016
42711,2016
42712,2016
42713,2016
42714,2016
42715,2016
42716,2016
42717,2016
42718,2016
42719,2016
42720,2016
42721,2016
42722,2016
42723,2016
42724,2016
42725,2016
42726,2016
42727,2016
42728,2016
42729,2016
42730,2016
42731,2016
42732,2016
42733,2016
42734,2016
42735,2016
42736,2017
42737,2017
42738,2017
42739,2017
42740,2017
42741,2017
42742,2017
42743,2017
42744,2017
42745,2017
42746,2017
42747,2017
42748,2017
42749,2017
42750,2017
42751,2017
42752,2017
42753,2017
42754,2017
42755,2017
42756,2017
42757,2017
42758,2017
42759,2017
42760,2017
42761,2017
42762,2017
42763,2017
42764,2017
42765,2017
42766,2017
42767,2017
42768,2017
42769,2017
42770,2017
42771,2017
42772,2017
42773,2017
42774,2017
42775,2017
42776,2017
42777,2017
42778,2017
42779,2017
42780,2017
42781,2017
42782,2017
42783,2017
42784,2017
42785,2017
42786,2017
42787,2017
42788,2017
42789,2017
42790,2017
42791,2017
42792,2017
42793,2017
42794,2017
42795,2017
42796,2017
42797,2017
42798,2017
42799,2017
42800,2017
42801,2017
42802,2017
42803,2017
42804,2017
42805,2017
42806,2017
42807,2017
42808,2017
42809,2017
42810,2017
42811,2017
42812,2017
42813,2017
42814,2017
42815,2017
42816,2017
42817,2017
42818,2017
42819,2017
42820,2017
42821,2017
42822,2017
42823,2017
42824,2017
42825,2017
42826,2017
42827,2017
42828,2017
42829,2017
42830,2017
42831,2017
42832,2017
42833,2017
42834,2017
42835,2017
42836,2017
42837,2017
42838,2017
42839,2017
42840,2017
42841,2017
42842,2017
42843,2017
42844,2017
42845,2017
42846,2017
42847,2017
42848,2017
42849,2017
42850,2017
42851,2017
42852,2017
42853,2017
42854,2017
42855,2017
42856,2017
42857,2017
42858,2017
42859,2017
42860,2017
42861,2017
42862,2017
42863,2017
42864,2017
42865,2017
42866,2017
42867,2017
42868,2017
42869,2017
42870,2017
42871,2017
42872,2017
42873,2017
42874,2017
42875,2017
42876,2017
42877,2017
42878,2017
42879,2017
42880,2017
42881,2017
42882,2017
42883,2017
42884,2017
42885,2017
42886,2017
42887,2017
42888,2017
42889,2017
42890,2017
42891,2017
42892,2017
42893,2017
42894,2017
42895,2017
42896,2017
42897,2017
42898,2017
42899,2017
42900,2017
42901,2017
42902,2017
42903,2017
42904,2017
42905,2017
42906,2017
42907,2017
42908,2017
42909,2017
42910,2017
42911,2017
42912,2017
42913,2017
42914,2017
42915,2017
42916,2017
42917,2017
42918,2017
42919,2017
42920,2017
42921,2017
42922,2017
42923,2017
42924,2017
42925,2017
42926,2017
42927,2017
42928,2017
42929,2017
42930,2017
42931,2017
42932,2017
42933,2017
42934,2017
42935,2017
42936,2017
42937,2017
42938,2017
42939,2017
42940,2017
42941,2017
42942,2017
42943,2017
42944,2017
42945,2017
42946,2017
42947,2017
42948,2017
42949,2017
42950,2017
42951,2017
42952,2017
42953,2017
42954,2017
42955,2017
42956,2017
42957,2017
42958,2017
42959,2017
42960,2017
42961,2017
42962,2017
42963,2017
42964,2017
42965,2017
42966,2017
42967,2017
42968,2017
42969,2017
42970,2017
42971,2017
42972,2017
42973,2017
42974,2017
42975,2017
42976,2017
42977,2017
42978,2017
42979,2017
42980,2017
42981,2017
42982,2017
42983,2017
42984,2017
42985,2017
42986,2017
42987,2017
42988,2017
42989,2017
42990,2017
42991,2017
42992,2017
42993,2017
42994,2017
42995,2017
42996,2017
42997,2017
42998,2017
42999,2017
43000,2017
43001,2017
43002,2017
43003,2017
43004,2017
43005,2017
43006,2017
43007,2017
43008,2017
43009,2017
43010,2017
43011,2017
43012,2017
43013,2017
43014,2017
43015,2017
43016,2017
43017,2017
43018,2017
43019,2017
43020,2017
43021,2017
43022,2017
43023,2017
43024,2017
43025,2017
43026,2017
43027,2017
43028,2017
43029,2017
43030,2017
43031,2017
43032,2017
43033,2017
43034,2017
43035,2017
43036,2017
43037,2017
43038,2017
43039,2017
43040,2017
43041,2017
43042,2017
43043,2017
43044,2017
43045,2017
43046,2017
43047,2017
43048,2017
43049,2017
43050,2017
43051,2017
43052,2017
43053,2017
43054,2017
43055,2017
43056,2017
43057,2017
43058,2017
43059,2017
43060,2017
43061,2017
43062,2017
43063,2017
43064,2017
43065,2017
43066,2017
43067,2017
43068,2017
43069,2017
43070,2017
43071,2017
43072,2017
43073,2017
43074,2017
43075,2017
43076,2017
43077,2017
43078,2017
43079,2017
43080,2017
43081,2017
43082,2017
43083,2017
43084,2017
43085,2017
43086,2017
43087,2017
43088,2017
43089,2017
43090,2017
43091,2017
43092,2017
43093,2017
43094,2017
43095,2017
43096,2017
43097,2017
43098,2017
43099,2017
43100,2017
43101,2018
43102,2018
43103,2018
43104,2018
43105,2018
43106,2018
43107,2018
43108,2018
43109,2018
43110,2018
43111,2018
43112,2018
43113,2018
43114,2018
43115,2018
43116,2018
43117,2018
43118,2018
43119,2018
43120,2018
43121,2018
43122,2018
43123,2018
43124,2018
43125,2018
43126,2018
43127,2018
43128,2018
43129,2018
43130,2018
43131,2018
43132,2018
43133,2018
43134,2018
43135,2018
43136,2018
43137,2018
43138,2018
43139,2018
43140,2018
43141,2018
43142,2018
43143,2018
43144,2018
43145,2018
43146,2018
43147,2018
43148,2018
43149,2018
43150,2018
43151,2018
43152,2018
43153,2018
43154,2018
43155,2018
43156,2018
43157,2018
43158,2018
43159,2018
43160,2018
43161,2018
43162,2018
43163,2018
43164,2018
43165,2018
43166,2018
43167,2018
43168,2018
43169,2018
43170,2018
43171,2018
43172,2018
43173,2018
43174,2018
43175,2018
43176,2018
43177,2018
43178,2018
43179,2018
43180,2018
43181,2018
43182,2018
43183,2018
43184,2018
43185,2018
43186,2018
43187,2018
43188,2018
43189,2018
43190,2018
43191,2018
43192,2018
43193,2018
43194,2018
43195,2018
43196,2018
43197,2018
43198,2018
43199,2018
43200,2018
43201,2018
43202,2018
43203,2018
43204,2018
43205,2018
43206,2018
43207,2018
43208,2018
43209,2018
43210,2018
43211,2018
43212,2018
43213,2018
43214,2018
43215,2018
43216,2018
43217,2018
43218,2018
43219,2018
43220,2018
43221,2018
43222,2018
43223,2018
43224,2018
43225,2018
43226,2018
43227,2018
43228,2018
43229,2018
43230,2018
43231,2018
43232,2018
43233,2018
43234,2018
43235,2018
43236,2018
43237,2018
43238,2018
43239,2018
43240,2018
43241,2018
43242,2018
43243,2018
43244,2018
43245,2018
43246,2018
43247,2018
43248,2018
43249,2018
43250,2018
43251,2018
43252,2018
43253,2018
43254,2018
43255,2018
43256,2018
43257,2018
43258,2018
43259,2018
43260,2018
43261,2018
43262,2018
43263,2018
43264,2018
43265,2018
43266,2018
43267,2018
43268,2018
43269,2018
43270,2018
43271,2018
43272,2018
43273,2018
43274,2018
43275,2018
43276,2018
43277,2018
43278,2018
43279,2018
43280,2018
43281,2018
43282,2018
43283,2018
43284,2018
43285,2018
43286,2018
43287,2018
43288,2018
43289,2018
43290,2018
43291,2018
43292,2018
43293,2018
43294,2018
43295,2018
43296,2018
43297,2018
43298,2018
43299,2018
43300,2018
43301,2018
43302,2018
43303,2018
43304,2018
43305,2018
43306,2018
43307,2018
43308,2018
43309,2018
43310,2018
43311,2018
43312,2018
43313,2018
43314,2018
43315,2018
43316,2018
43317,2018
43318,2018
43319,2018
43320,2018
43321,2018
43322,2018
43323,2018
43324,2018
43325,2018
43326,2018
43327,2018
43328,2018
43329,2018
43330,2018
43331,2018
43332,2018
43333,2018
43334,2018
43335,2018
43336,2018
43337,2018
43338,2018
43339,2018
43340,2018
43341,2018
43342,2018
43343,2018
43344,2018
43345,2018
43346,2018
43347,2018
43348,2018
43349,2018
43350,2018
43351,2018
43352,2018
43353,2018
43354,2018
43355,2018
43356,2018
43357,2018
43358,2018
43359,2018
43360,2018
43361,2018
43362,2018
43363,2018
43364,2018
43365,2018
43366,2018
43367,2018
43368,2018
43369,2018
43370,2018
43371,2018
43372,2018
43373,2018
43374,2018
43375,2018
43376,2018
43377,2018
43378,2018
43379,2018
43380,2018
43381,2018
43382,2018
43383,2018
43384,2018
43385,2018
43386,2018
43387,2018
43388,2018
43389,2018
43390,2018
43391,2018
43392,2018
43393,2018
43394,2018
43395,2018
43396,2018
43397,2018
43398,2018
43399,2018
43400,2018
43401,2018
43402,2018
43403,2018
43404,2018
43405,2018
43406,2018
43407,2018
43408,2018
43409,2018
43410,2018
43411,2018
43412,2018
43413,2018
43414,2018
43415,2018
43416,2018
43417,2018
43418,2018
43419,2018
43420,2018
43421,2018
43422,2018
43423,2018
43424,2018
43425,2018
43426,2018
43427,2018
43428,2018
43429,2018
43430,2018
43431,2018
43432,2018
43433,2018
43434,2018
43435,2018
43436,2018
43437,2018
43438,2018
43439,2018
43440,2018
43441,2018
43442,2018
43443,2018
43444,2018
43445,2018
43446,2018
43447,2018
43448,2018
43449,2018
43450,2018
43451,2018
43452,2018
43453,2018
43454,2018
43455,2018
43456,2018
43457,2018
43458,2018
43459,2018
43460,2018
43461,2018
43462,2018
43463,2018
43464,2018
43465,2018
43466,2019
43467,2019
43468,2019
43469,2019
43470,2019
43471,2019
43472,2019
43473,2019
43474,2019
43475,2019
43476,2019
43477,2019
43478,2019
43479,2019
43480,2019
43481,2019
43482,2019
43483,2019
43484,2019
43485,2019
43486,2019
43487,2019
43488,2019
43489,2019
43490,2019
43491,2019
43492,2019
43493,2019
43494,2019
43495,2019
43496,2019
43497,2019
43498,2019
43499,2019
43500,2019
43501,2019
43502,2019
43503,2019
43504,2019
43505,2019
43506,2019
43507,2019
43508,2019
43509,2019
43510,2019
43511,2019
43512,2019
43513,2019
43514,2019
