Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262
,,,,,Off-grid Solar photovoltaic,65.43199999999999,86.53599999999997,120.20399999999998,144.55400000000003,168.863,193.13399999999996,215.72200000000007,283.14300000000003,339.08799999999985,402.4690000000002,509.70500000000004,715.6070000000001,961.0809999999998,1408.7830000000006,1791.3860000000004,2281.4750000000004,2583.795,3270.573000000001,4148.947999999999,4407.746999999999,5040.821,5549.4559999999965,6716.424999999997,7695.7660000000005,45.440000000000005,61.975,87.536,105.96799999999999,122.54799999999996,143.43599999999998,161.58899999999997,210.76299999999998,249.053,295.69999999999993,372.88599999999997,527.281,710.2200000000003,1022.2950000000003,1290.0449999999998,1607.1449999999998,1866.0919999999994,2386.2210000000005,3030.947,3344.8360000000002,4165.666,4831.108999999999,5497.521999999999,5786.870999999999,6366.523000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,47.480180212797734,,,,,,,1174.9973352101467,1190.9254375529695,193.44854268764507,2368.517444648003,363.58348806508985,81.45801942240647,79.58853837840593,94.68159948803319,116.85879353554982,315.11673006161226,514.1019303186027,253.80392196282395,2416.245520768621,2807.194698727848,6640.3965403816155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Solar thermal energy,,526,565.0,569,549.0,588.0,597.0,551.0,685.01,899.147,923.0,1653.276,3196.964,5469.807000000002,6174.963000000002,9128.059000000001,10190.213,11136.677,11990.047,12024.739000000001,14112.817000000001,13169.954000000002,13708.006,12827.666000000003,13011.062000000002,419,246,202,388.4,388.4,388.4,412.4,479,535,765.1,1265.82,1704.32,2566.5199999999995,3941.583,4599.0830000000005,4850.193,4970.193,5070.1630000000005,5810.984,6368.134,6405.834,6366.204000000001,6564.094000000001,6864.094000000001,7581.094000000001,24,27,37,51,51,55,49,62,69,164.2,206.299,297.774,454.587,579.5360000000001,829.65,1062.051,1493.284,1837.712,2266.768,2461.753,2842.843,2583.771,3048.317,2922.041,,,,,,,,,,110.13333333333333,,270.9210098252514,401.60615234099004,355.07105763905946,489.9854335595196,756.3081531945863,,,1.0952298297284417,205.99641726023248,1.4503432730265917,20.557092579485506,243.14055299999995,43.8952074739366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Concentrated solar power,526,565.0,569,549.0,588.0,597.0,551.0,685.01,899.147,923.0,1653.276,3196.964,5469.807000000002,6174.963000000002,9128.059000000001,10190.213,11136.677,11990.047,12024.739000000001,14112.817000000001,13169.954000000002,13708.006,12827.666000000003,13011.062000000002,419,246,202,388.4,388.4,388.4,412.4,479,535,765.1,1265.82,1704.32,2566.5199999999995,3941.583,4599.0830000000005,4850.193,4970.193,5070.1630000000005,5810.984,6368.134,6405.834,6366.204000000001,6564.094000000001,6864.094000000001,7581.094000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.13333333333333,,270.9210098252514,401.60615234099004,355.07105763905946,489.9854335595196,756.3081531945863,,,1.0952298297284417,93.68399775294657,,,,11.011020603737423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Solar thermal energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.31241950728592,1.4503432730265917,20.557092579485506,243.14055299999995,32.88418687019918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Other solar thermal energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,27,37,51,51,55,49,62,69,164.2,206.299,297.774,454.587,579.5360000000001,829.65,1062.051,1493.284,1837.712,2266.768,2461.753,2842.843,2583.771,3048.317,2922.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Bioenergy,,,146422.46800000005,146449.45200000008,160162.70499999996,173036.72000000006,188242.41399999996,208990.22399999996,221633.03500000006,245019.227,263472.422,281666.1180000001,317294.74899999984,335001.68200000003,370592.95,397302.56299999997,428781.8529999999,456381.75099999993,471311.11499999964,493861.3420000001,517088.53799999953,546771.6470000001,569263.1209999998,612053.1919999999,622497.1450000005,631518.5099999992,31108.176000000003,33535.612,35491.45900000001,38370.578,40744.417,45436.975,49710.56899999998,52710.143000000004,56138.97699999997,63931.194000000025,68221.84299999998,74445.66599999997,78393.88600000001,85043.61099999996,89909.78899999999,95553.01000000004,103986.92900000003,109762.448,116860.0319999999,122644.2149999999,130658.20199999987,137296.72299999985,143564.55999999994,146191.859,151264.071,279713.04999999993,290360.049,307541.70399999997,339641.80500000005,348928.461,373601.85399999993,411934,438718.997,458794.23300000007,486050.1930000001,554747.9999999999,548333.108,612684.0380000001,647234.883,663202.3830000001,688325.3599999999,741102.3560000001,771967.56,789213.6189999998,830479.065,830933.957,897900.106,853675.5,832940.7640000002,13.833599918742262,6.460215178501098,207.999535242945,131.20457011743625,29.996137344260333,230.04992719129112,355.877577323374,236.67642233891962,753.1935299689945,880.3776914296321,927.7873877463821,1141.2099070738564,645.1324628739748,785.3079102862423,1036.013961806363,1499.2027403162454,881.2447049450288,507.78907436537895,1393.9526054835296,628.9312774918195,741.0553373345317,441.30770217674126,368.35182787463543,481.9936574846669,14.72,6.87,43.01,3.79,5.16,18.2,22.17,36.58,136.47,146.19,165.02,234.23,174.66,310.33,148.52,286.75,139.15,279.2,538.01,368.38,336.63,353.84,248.55,1644.9139006091634,1748.684244877259,1787.4307250039133,1895.969840783746,2048.7284622322,2404.663447581881,2540.2654003508032,2576.847990906394,2721.386568920718,2984.0117182765916,3194.90343718916,3421.941201096216,3496.255220811125,3675.5198931662026,3831.207104309757,3929.633647009832,4000.7366754673953,4211.6920045532615,4441.841595049114,4584.044859375408,4723.715123423682,4749.885715773916,4853.735244551216,5031.87878350064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Renewable municipal waste,,17861.973,18607.975000000002,19261.087,20253.925000000003,22007.301000000003,24279.038,25752.131,27517.482,28272.065000000002,28274.59,38847.392,39636.359,39972.579,42810.874,45682.098,49014.901000000005,51496.014,56453.358,61479.33499999999,67350.076,72017.478,85457.89399999999,93293.89100000002,98451.23999999999,3522.33,3690.08,3781.2349999999997,4181.735,4303.4349999999995,4582.256,4945.204,4886.548999999999,5096.23,5375.58,6674.802999999999,7008.152000000001,7484.991000000001,8597.630000000001,8808.857000000002,9737.524,10542.841999999999,11456.818999999996,12629.802999999998,14125.213999999994,15933.765999999998,18851.224000000002,20180.857,21291.039,22324.816000000003,65748,63508,68250,70261,69719,77845.484,85580.253,95208.806,105907.966,107156.99799999999,111213.693,108104.089,113427.634,123947.76099999998,129589.929,138135.64899999998,138915.759,144210.099,140128.272,146083.975,149196.70099999994,157468.31,148949.761,145736.599,,,,,,,,,,73.86216360245136,91.24265842525168,255.79523701300346,,221.26696747465763,124.69999468861351,346.03959022397856,206.3458614023985,223.67690220078552,324.32423790651194,,,0.10827982279299282,18.954870559295045,11.03035915552184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Solid biofuels,,114644.51300000005,112378.01000000004,123376.88000000002,132149.46600000007,144152.07699999996,160435.24500000005,167921.96900000004,184024.861,196755.60099999997,207590.41700000002,226055.64899999995,236802.06400000004,260734.73,275584.6609999999,296357.79299999983,314660.605,325220.7959999996,341268.7580000001,356617.5699999999,378185.93500000023,394664.49399999995,423410.78899999993,428828.6080000002,433941.63799999974,25053.82999999999,26976.824999999993,28574.011000000002,30565.065,31954.002999999997,35138.551,38337.895,40480.93200000001,43040.79799999999,48398.662,50039.78,53993.23499999999,55620.33800000002,60329.426999999996,63636.863000000005,67561.01800000001,74534.082,78484.417,83252.29699999995,85817.63999999997,91268.21599999999,95208.008,99705.99699999997,101538.954,105409.04200000002,208995.05,222910.049,234591.704,264561.80500000005,272436.461,284784.929,312584.975,327490.317,337864.621,359481.23400000005,421871.951,409781.192,472948.05100000004,491886.51700000005,498963.7939999999,511985.42000000004,560687.727,583814.345,596023.9099999999,627365.24,624038.6259999999,695914.956,661647.8100000002,643910.9199999998,13.833599918742262,6.460215178501098,207.999535242945,131.20457011743625,29.996137344260333,230.04992719129112,272.55467567827395,179.56353321150243,718.9026386354642,784.5725262404021,728.5516207773477,763.1191207066905,619.4539759864261,501.14464352907453,850.2245445575331,888.3053047264248,546.9191409892363,253.46430051688935,914.5646531325162,505.52548601265624,714.8128534610701,391.1835187706871,277.606544269882,399.29182905938137,14.72,6.87,43.01,3.79,5.16,18.2,22.17,36.58,136.47,146.19,165.02,234.23,174.66,310.33,148.52,286.75,139.15,279.2,538.01,368.38,336.63,353.84,248.55,1644.9139006091634,1748.684244877259,1787.4307250039133,1895.969840783746,2048.7284622322,2404.663447581881,2540.2654003508032,2576.847990906394,2721.386568920718,2984.0117182765916,3194.90343718916,3421.941201096216,3496.255220811125,3675.5198931662026,3831.207104309757,3929.633647009832,4000.7366754673953,4211.6920045532615,4441.841595049114,4584.044859375408,4723.715123423682,4749.885715773916,4853.735244551216,5031.87878350064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Wood fuel,2502.983,2498.279,2902.6349999999998,2971.862,4536.421,4613.2970000000005,5356.776999999999,6317.241,6711.106,6969.242,7454.625,7523.999,8241.429,8327.965000000002,7986.012999999999,8494.732,9017.654,9410.935999999998,9335.537000000002,10689.351000000002,9862.733999999999,11555.822999999999,11709.836999999998,10735.011,895.69,1164.69,1173.19,1176.19,1215.19,1759.19,2316.1899999999996,1918.1870000000001,2146.3869999999997,2310.887,2379.6369999999997,2749.96,2927.095,2772.607,3312.844,3396.164,3472.824,3418.458,3669.604,3720.959,2915.361,3152.467,3392.027,3286.269,3274.025,98926.654,112838.885,108104.38,110654.032,117071.105,120111.64099999999,124747.389,125680.353,117528.253,113833.95900000002,127546.17300000001,114413.14499999999,131087.055,130586.87100000001,128768.465,129808.14,137030.628,140146.96000000002,143605.919,140728.94999999998,122485.844,149065.246,139797.335,123389.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Energy crops,,,,,,,,3.8,8.3,9.6,1.591,12.406,10.978,12.18,20.805,166.81600000000003,397.924,396.85499999999996,319.124,456.182,312.41,394.04600000000005,394.048,450.022,,,,,,,,1,1,1,2.7,2.7,6.3,7.6,25.6,45.28,86.95,86.99000000000001,91.99000000000001,97.17,109.17,109.17,109.17,127.106,127.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Wood waste,28221.331000000006,27333.647999999994,28824.935999999998,30579.412999999993,32777.793999999994,34439.34,36572.138999999996,37690.276,40210.227,41946.48299999999,45094.588,49657.40299999999,64397.619000000006,68630.97700000001,71638.704,71487.31900000002,71022.494,70914.38700000002,71215.00499999999,71427.41200000001,72735.86400000002,78440.78799999999,76266.478,76466.544,4385.198,4617.276000000001,4599.945000000001,5083.013,5147.067999999999,5489.133,5853.88,6187.111,6369.991,6983.035000000002,7376.069,7554.419,9438.709,11076.663000000002,11471.331000000002,11151.283,11306.517,11440.368000000002,11563.731000000002,11465.279000000002,11826.571000000002,12031.167000000001,12674.371999999998,13234.874999999998,13361.875,31466.021,33303.240000000005,37220.084,54318.825,59117.69499999999,59654.09,72857.51699999999,78179.599,87300.443,99884.083,116747.594,127666.41400000002,172806.90400000004,206242.457,212718.927,212685.734,233806.037,241112.90600000002,250453.331,268322.897,284225.42699999997,312889.957,301829.048,306373.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Black liquor,35175.426,31444.25,33914.35400000001,34601.367,36006.594999999994,37236.03199999999,36908.941,40473.379,42158.166,40823.776,42874.92400000001,44394.42600000001,56269.108,56418.604,59793.142,61725.12299999999,65553.15899999999,68413.809,70131.62500000001,69050.762,68046.57900000001,71206.73,74850.14899999999,71933.70700000001,5495.717,5229.317,5714.217,5697.4169999999995,5882.817,6910.468000000001,7124.191,7579.215,7728.305,8672.686,8795.094000000001,8831.779,9307.851,9312.444,9577.265,10346.308,10739.508,11157.472,11286.282000000001,11059.782000000001,11116.773,11773.149999999998,12975.913,13474.019,13945.309000000003,15886.879,11923.087,14912.652,23711.614,15818.015,15490.905999999999,22090.545,27086.546,26757.891,27986.73,28294.808,21619.476000000002,26170.958,48505.132,49828.307,50961.912,58123.385,58754.173,58687.913,63925.084,63066.639,62596.319,59854.08,60066.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Straw,181.565,385.04699999999997,618.7679999999999,758.798,856.5939999999999,865.5419999999999,940.824,892.809,605.1,680.877,1111.172,814.506,779.104,847.3760000000001,789.518,1181.884,1286.864,1203.54,1049.737,1105.153,1087.2909999999997,1267.312,1193.9669999999999,1214.1419999999998,38,89,150,167,219,264,239,161,183,238,288,241,253,242,204,224.308,261.308,261.308,261.5,261.5,261.5,261.5,261.5,261.5,261.5,5702,5712,6415,6823,7051,7704,7328,7626,6755,7740,11556,10118,9310,10879,9924,11441,11170,12238,10551.136999999999,11175.39,12158.717,12896.717,12780.144,13683.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bagasse,17118.311,19184.596000000005,21765.981999999993,23822.846000000005,24289.192000000003,26605.680999999993,26498.956999999988,31235.678999999986,30356.217999999993,31057.472999999998,41151.11899999997,41647.452,46660.34,50035.08100000001,53986.404999999984,61067.05999999999,61118.346,61541.334999999985,68078.31599999998,71154.08999999998,70403.69299999998,67202.62600000002,63246.816999999966,71821.334,6502.142,7748.478999999998,8019.913999999999,8298.905999999999,8466.063999999998,9028.497,9584.365,10318.469000000001,10928.746000000001,12082.943000000001,14131.289,15171.921,16071.714,17319.173,18690.241,19893.900999999998,19704.432999999997,20045.969999999998,21587.151999999995,21645.028,22156.535000000003,22197.519,22257.449,22450.483,22936.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Rice husks,1530.9589999999998,1710.475,2041.7309999999998,2136.2699999999995,2025.805,1768.503,1646.0399999999997,2041.2949999999998,2130.6139999999996,2056.794,2308.282,2733.444,2950.244,1968.7630000000004,1676.646,2369.332999999999,2271.9379999999996,2588.6850000000004,2917.1420000000003,3023.1079999999993,3025.4439999999995,3713.8289999999993,3294.1309999999994,3934.739999999999,162.04,184.64,190.64,191.64,216.24,216.04,276.04,344.54,410.52799999999996,427.462,452.322,500.722,546.5169999999999,627.4870000000001,477.387,545.333,465.33299999999997,528.233,577.2789999999999,591.4789999999999,667.236,794.4789999999999,776.9789999999999,718.7439999999999,718.7439999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Other vegetal and agricultural waste,2428.1420000000003,2212.76,2411.4819999999995,2865.1330000000003,3212.02,3494.583,3606.8049999999994,4112.732,4502.524000000001,4629.308,6051.123999999998,6835.991999999999,13154.808,12768.381000000001,13545.405999999999,14114.753000000002,21344.007,24933.483000000015,21036.278,24521.702999999998,25112.545999999995,29668.723,32233.485999999994,32817.753000000004,659.784,590.784,612.184,606.284,681.0840000000001,748.545,814.3159999999999,961.4099999999997,987.3199999999999,1094.01,1135.5490000000002,1198.468,1358.2050000000002,1510.171,1665.0910000000003,1820.3339999999998,2882.4390000000003,3374.651,2684.589,3006.6220000000003,3032.410000000001,3499.763000000001,4169.524,4303.067999999999,4394.495,381.592,423.991,471.101,617.846,1029.806,993.229,855.688,5177.652,6469.4,7585.088000000001,8357.168,9442.191,10966.681,11610.436,10763.892,12008.911,7935.33,10633.693,7588.9479999999985,13498.663,14822.679,14287.779,11057.330999999998,10518.330999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Renewable industrial waste,49.05,103.78,97.842,103.005,229.245,354.969,470.366,581.632,829.723,1211.024,1461.954,1771.486,2464.727,1452.9769999999999,1653.6149999999998,1620.397,1594.011,1542.4160000000002,1517.9979999999998,1696.745,1947.2369999999999,1713.021,1549.2069999999999,1430.0259999999998,2,4,4,6,6,6,6,8,10,10,13,43,154,134,147,156,180,208.8,212.8,208.8,225.8,229.8,245.8,241.8,241.8,,,,,,,,,,,,,55,48,45,39,164.22899999999998,232.985,251.537,228.321,248.321,333.321,330.321,376.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Animal waste,30.873,54.776,54.967,34.914,85.687,198.314,301.459,241.45,73.212,114.134,147.156,284.206,188.137,154.87,159.066,167.83,279.529,217.269,227.592,220.95399999999998,192.65900000000002,145.21599999999998,131.03799999999998,128.169,12,27,23,14,22,73,129,73.1,23.3,36.6,49.7,101.7,56.4,25.5,25.4,25.4,42.576,32.576,32.576,33.576,28.576,21.576,20.576,20.576,21.576,455.43600000000004,766.475,719.139,515.982,869.592,2071.4610000000002,2490.195,2018.298,1449.595,788.288,2410.391,2558.6369999999997,2121.827,128,97,90,86.452,106.235,117,92,90,97,71,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
